1461,11,NULL,16-03-2016 22:59,0
1464,10,NULL,16-03-2016 22:59,0
1467,27,NULL,16-03-2016 22:59,0
1469,45,NULL,16-03-2016 23:00,0
1474,40,NULL,16-03-2016 23:00,0
1482,50,NULL,16-03-2016 23:00,0
1484,42,NULL,16-03-2016 23:00,0
1486,32,NULL,16-03-2016 22:59,0
1491,32,NULL,16-03-2016 22:59,0
1498,32,NULL,16-03-2016 22:59,0
1500,17,NULL,16-03-2016 22:59,0
1504,50,NULL,16-03-2016 23:00,0
1506,11,NULL,16-03-2016 22:59,0
1509,6,NULL,16-03-2016 22:59,0
1511,49,NULL,16-03-2016 23:00,0
1512,29,NULL,16-03-2016 22:59,0
1513,17,NULL,16-03-2016 22:59,0
1514,43,NULL,16-03-2016 23:00,0
1516,6,NULL,16-03-2016 22:59,0
1517,11,NULL,16-03-2016 22:59,0
1519,46,NULL,16-03-2016 23:00,0
1520,38,NULL,16-03-2016 23:00,0
1521,17,NULL,16-03-2016 22:59,0
1524,40,NULL,16-03-2016 23:00,0
1525,6,NULL,16-03-2016 22:59,0
1526,11,NULL,16-03-2016 22:59,0
1531,11,NULL,16-03-2016 22:59,0
1533,52,NULL,16-03-2016 23:00,0
1535,50,NULL,16-03-2016 23:00,0
1538,17,NULL,16-03-2016 22:59,0
1541,50,NULL,16-03-2016 23:00,0
1542,7,NULL,16-03-2016 22:59,0
1544,50,NULL,16-03-2016 23:00,0
1546,6,NULL,16-03-2016 22:59,0
1547,17,NULL,16-03-2016 22:59,0
1548,38,NULL,16-03-2016 23:00,0
1551,35,NULL,16-03-2016 23:00,0
1553,6,NULL,16-03-2016 22:59,0
1558,35,NULL,16-03-2016 23:00,0
1563,2,NULL,16-03-2016 22:59,0
1564,17,NULL,16-03-2016 22:59,0
1572,6,NULL,16-03-2016 22:59,0
1573,50,NULL,16-03-2016 23:00,0
1575,17,NULL,16-03-2016 22:59,0
1577,11,NULL,16-03-2016 22:59,0
1578,22,NULL,16-03-2016 22:59,0
1579,11,NULL,16-03-2016 22:59,0
1580,21,NULL,16-03-2016 22:59,0
1582,29,NULL,16-03-2016 22:59,0
1583,46,NULL,16-03-2016 23:00,0
1584,17,NULL,16-03-2016 22:59,0
1586,42,NULL,16-03-2016 23:00,0
1587,26,NULL,16-03-2016 22:59,0
1592,51,NULL,16-03-2016 23:00,0
1594,27,NULL,16-03-2016 22:59,0
1595,27,NULL,16-03-2016 22:59,0
1596,2,NULL,16-03-2016 22:59,0
1597,6,NULL,16-03-2016 22:59,0
1598,38,NULL,16-03-2016 23:00,0
1599,29,NULL,16-03-2016 22:59,0
1601,11,NULL,16-03-2016 22:59,0
1602,23,NULL,16-03-2016 22:59,0
1604,51,NULL,16-03-2016 23:00,0
1608,17,NULL,16-03-2016 22:59,0
1609,26,NULL,16-03-2016 22:59,0
1613,26,NULL,16-03-2016 22:59,0
1614,41,NULL,16-03-2016 23:00,0
1615,6,NULL,16-03-2016 22:59,0
1616,26,NULL,16-03-2016 22:59,0
1618,41,NULL,16-03-2016 23:00,0
1619,36,NULL,16-03-2016 23:00,0
1620,6,NULL,16-03-2016 22:59,0
1621,17,NULL,16-03-2016 22:59,0
1623,11,NULL,16-03-2016 22:59,0
1627,26,NULL,16-03-2016 22:59,0
1628,37,NULL,16-03-2016 23:00,0
1629,38,NULL,16-03-2016 23:00,0
1632,48,NULL,16-03-2016 23:00,0
1634,36,NULL,16-03-2016 23:00,0
1635,35,NULL,16-03-2016 23:00,0
1636,11,NULL,16-03-2016 22:59,0
1638,17,NULL,16-03-2016 22:59,0
1639,22,NULL,16-03-2016 22:59,0
1640,49,NULL,16-03-2016 23:00,0
1642,20,NULL,16-03-2016 22:59,0
1644,11,NULL,16-03-2016 22:59,0
1648,48,NULL,16-03-2016 23:00,0
1653,37,NULL,16-03-2016 23:00,0
1660,2,NULL,16-03-2016 22:59,0
1662,38,NULL,16-03-2016 23:00,0
1663,37,NULL,16-03-2016 23:00,0
1672,24,NULL,16-03-2016 22:59,0
1680,33,NULL,16-03-2016 23:00,0
1683,46,NULL,16-03-2016 23:00,0
1691,52,NULL,16-03-2016 23:00,0
1693,29,NULL,16-03-2016 22:59,0
1704,46,NULL,16-03-2016 23:00,0
1715,20,NULL,16-03-2016 22:59,0
1725,13,NULL,16-03-2016 22:59,0
1729,52,NULL,16-03-2016 23:00,0
1730,29,NULL,16-03-2016 22:59,0
1732,36,NULL,16-03-2016 23:00,0
1734,52,NULL,16-03-2016 23:00,0
1735,31,NULL,16-03-2016 22:59,0
1736,9,NULL,16-03-2016 22:59,0
